HP:0000269	Prominent occiput	目立つ後頭	卓越 OR 突出 OR 顕著|後頭	NA	顕著な後頭部
HP:0000270	Delayed cranial suture closure	頭蓋骨縫合閉鎖遅延	遅延性 OR 遅延型 OR 遅発性 OR 晩発性 OR 後発性|頭蓋縫合|閉鎖 OR 閉環	NA	遅延頭蓋縫合閉鎖
HP:0000271	Abnormality of the face	顔の異常	異常 OR 異常性 OR 奇形|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	顔の異常
HP:0000272	Malar flattening	平坦な頬	NA	NA	NA
HP:0000273	Facial grimacing	しかめ顔	顔面 OR 顔|しかめ面	NA	顔面擦傷
HP:0000274	Small face	小さい顔	小さい OR 少ない OR 低分子|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	小さい顔
HP:0000275	Narrow face	狭い顔	狭い OR 狭小 OR 細い OR 狭くする OR 制限|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	狭い顔
HP:0000276	Long face	長い顔	長い OR 長期 OR 長く OR 久しく OR 望む OR 切望|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	ロングフェイス
HP:0000277	Abnormality of the mandible	下顎の異常	異常 OR 異常性 OR 奇形|下顎骨	NA	下顎の異常
HP:0000278	Retrognathia	下顎後退	下顎後退症	下顎後退症	退行歴
HP:0000280	Coarse facial features	粗な顔貌	粗い OR 雑|顔面 OR 顔|特色 OR 特徴 OR 特集 OR 注目 OR 特集	NA	粗い顔の特徴
HP:0000282	Facial edema	顔面浮腫	顔面 OR 顔|浮腫 OR 水腫	浮腫	顔面浮腫
HP:0000283	Broad face	幅広い顔	広い OR 広範 OR ブロード|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	広い顔
HP:0000284	obsolete Abnormality of the ocular region	眼領域の異常	異常 OR 異常性 OR 奇形|視覚 OR 目に見える OR 眼球 OR 眼性 OR 接眼 OR 接眼レンズ|領域 OR 区域 OR 部分 OR 地域 OR 地方	NA	旧式の眼領域の異常
HP:0000286	Epicanthus	内眼角贅皮	眼角贅皮	NA	NA
HP:0000287	Increased facial adipose tissue	顔面脂肪組織増加	顔面 OR 顔|脂肪組織	NA	顔面脂肪組織の増加
HP:0000288	Abnormality of the philtrum	人中の異常	異常 OR 異常性 OR 奇形|人中	NA	philtrumの異常
HP:0000289	Broad philtrum	幅広い人中	広い OR 広範 OR ブロード|人中	NA	広範なphiltrum
HP:0000290	Abnormality of the forehead	額の異常	異常 OR 異常性 OR 奇形|前頭	NA	額の異常
HP:0000291	Abnormality of facial adipose tissue	顔の脂肪組織異常	異常 OR 異常性 OR 奇形|顔面 OR 顔|脂肪組織	NA	顔面脂肪組織の異常
HP:0000292	Loss of facial adipose tissue	顔面脂肪組織喪失	損失 OR 減少|顔面 OR 顔|脂肪組織	NA	顔面脂肪組織の喪失
HP:0000293	Full cheeks	大きな頬	満ちた OR 十分 OR 全部 OR 完全 OR フル|頬	NA	フルボーク
HP:0000294	Low anterior hairline	低い前部毛髪線	低い OR 不十分|前側 OR 前|細線 OR 生え際 OR 毛髪様	NA	低前線ヘアライン
HP:0000295	Doll-like facies	人形様顔貌	顔貌	NA	人形様の顔
HP:0000297	Facial hypotonia	顔面筋緊張低下	顔面 OR 顔|筋緊張低下 OR 低圧	弛緩	顔面の低血圧
HP:0000298	Mask-like facies	仮面様顔貌	仮面様顔貌 OR 仮面状顔貌	NA	マスク様の顔
HP:0000300	Oval face	卵形の顔	卵円 OR 卵|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	オーバル顔
HP:0000301	Abnormality of facial musculature	顔面筋異常	異常 OR 異常性 OR 奇形|顔面 OR 顔|筋系	NA	顔面筋肉の異常
HP:0000303	Mandibular prognathia	下顎突出	下顎 OR 下顎骨	顎前突症	下顎前突
HP:0000306	Abnormality of the chin	下顎の異常	異常 OR 異常性 OR 奇形|頤 OR オトガイ	NA	顎の異常
HP:0000307	Pointed chin	尖った下顎	頤 OR オトガイ	NA	尖った顎
HP:0000308	Microretrognathia	小顎後退	NA	NA	NA
HP:0000309	Abnormality of the midface	顔面中部の異常	異常 OR 異常性 OR 奇形	NA	ミッドフェイスの異常
HP:0000311	Round face	丸い顔	回転 OR ラウンド OR 一巡 OR 円形 OR 回診|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	ラウンドフェイス
HP:0000315	Abnormality of the orbital region	眼窩領域の異常	異常 OR 異常性 OR 奇形|軌道 OR 眼窩 OR 電子軌道 OR 軌道関数|領域 OR 区域 OR 部分 OR 地域 OR 地方	NA	軌道領域の異常
HP:0000316	Hypertelorism	両眼隔離	両眼隔離症	NA	NA
HP:0000317	Facial myokymia	顔面筋波動症 (ミオキミア)	顔面痙攣 OR 顔面けいれん OR 顔面ミオキミア	NA	顔面ミオキミア
HP:0000319	Smooth philtrum	平坦な人中	滑らか OR 平ら OR 滑面 OR スムーズ OR スムース|人中	NA	スムーズなphiltrum
HP:0000320	Bird-like facies	鳥貌	顔貌	NA	鳥のような顔
HP:0000321	Square face	四角い顔	平方 OR 二乗 OR 四角 OR 四角|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	スクエアフェイス
HP:0000322	Short philtrum	短い人中	短い OR 乏しい OR 不足 OR 省略された|人中	NA	短いphiltrum
HP:0000324	Facial asymmetry	顔面非対称	顔面非対称	NA	顔の非対称性
HP:0000325	Triangular face	三角形の顔	三角形|顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	三角形面
HP:0000326	Abnormality of the maxilla	上顎の異常	異常 OR 異常性 OR 奇形|上顎骨	NA	上顎の異常
HP:0000327	Hypoplasia of the maxilla	上顎低形成	発育不全 OR 形成不全 OR 低形成|上顎骨	NA	マキシマの陥凹形成
HP:0000329	Facial hemangioma	顔面血管腫	顔面血管腫	血管腫	顔面血管腫
HP:0000331	Short chin	短い下顎	短い OR 乏しい OR 不足 OR 省略された|頤 OR オトガイ	NA	短い顎
HP:0000336	Prominent supraorbital ridges	目立つ眼窩上縁	卓越 OR 突出 OR 顕著|眼窩上|堤 OR 隆線	NA	顕著なsupraorbital ridges
HP:0000337	Broad forehead	幅広い額	広い OR 広範 OR ブロード|前頭	NA	広い額
HP:0000338	Hypomimic face	仮面顔	顔 OR 表面 OR 面 OR 直面 OR 向かう	NA	Hypomimicの顔
HP:0000339	Pugilistic facies	ボクサー顔貌	顔貌	NA	腐敗相
HP:0000340	Sloping forehead	額傾斜	前頭	NA	傾斜した額
HP:0000341	Narrow forehead	狭い額	狭い OR 狭小 OR 細い OR 狭くする OR 制限|前頭	NA	狭い額
HP:0000343	Long philtrum	長い人中	長い OR 長期 OR 長く OR 久しく OR 望む OR 切望|人中	NA	長いphiltrum
HP:0000346	Whistling appearance	口笛顔貌	出現 OR 見かけ OR 形 OR 様子 OR 外観 OR 外見	NA	笛吹き
HP:0000347	Micrognathia	小顎	小顎症	小顎症	NA
HP:0000348	High forehead	高い額	高い OR 高度|前頭	NA	額高
HP:0000349	Widow&apos;s peak	富士額	ピーク OR ピークになる	NA	NA
HP:0000350	Small forehead	小さい額	小さい OR 少ない OR 低分子|前頭	NA	小額
HP:0000356	Abnormality of the outer ear	外耳の異常	異常 OR 異常性 OR 奇形|外耳	NA	外耳の異常
HP:0000357	Abnormal location of ears	異常な耳の位置	異常 OR 異常性|位置 OR 部位|推定平均必要量	NA	異常な耳の位置
HP:0000358	Posteriorly rotated ears	耳介後方回転	後側|推定平均必要量	後側に回転した耳	後方回転耳
HP:0000359	Abnormality of the inner ear	内耳の異常	異常 OR 異常性 OR 奇形|内耳	NA	内耳の異常
HP:0000360	Tinnitus	耳鳴	耳鳴 OR 耳鳴症	耳鳴	耳鳴
HP:0000361	obsolete Pulsatile tinnitus (tympanic paraganglioma)	拍動性耳鳴 (鼓膜傍神経節腫)	拍動性耳鳴	耳鳴	古くからの鼓膜性耳鳴（鼓膜傍神経節腫）
HP:0000362	Otosclerosis	耳硬化症	耳硬化症	耳硬化症	硬変症
HP:0000363	Abnormality of earlobe	耳朶の異常	異常 OR 異常性 OR 奇形	NA	異常の耳たぶ
HP:0000364	Hearing abnormality	聴覚異常	聴覚|異常 OR 異常性 OR 奇形	NA	聴覚異常
HP:0000365	Hearing impairment	難聴	難聴	NA	聴覚障害
HP:0000366	Abnormality of the nose	鼻の異常	異常 OR 異常性 OR 奇形|鼻	NA	鼻の異常
HP:0000368	Low-set, posteriorly rotated ears	低位の後方回転した耳介	後側|推定平均必要量	後側に回転した耳	ローセット
HP:0000369	Low-set ears	耳介低位	耳介低位 OR 低位耳介	NA	ローセット耳
HP:0000370	Abnormality of the middle ear	中耳の異常	異常 OR 異常性 OR 奇形|中耳	NA	中耳の異常
HP:0000371	Acute otitis media	急性中耳炎	急性中耳炎	NA	急性中耳炎
HP:0000372	Abnormality of the auditory canal	耳道の異常	異常 OR 異常性 OR 奇形|聴覚性|水路 OR 管 OR 導管	NA	耳道の異常
HP:0000375	Abnormality of cochlea	蝸牛の異常	異常 OR 異常性 OR 奇形|蝸牛	NA	蝸牛の異常
HP:0000376	Incomplete partition of the cochlea type II	II 型不完全な蝸牛分割	不完全 OR 不完全型|分配 OR 分割 OR 分配 OR 分割|蝸牛|II型	NA	蝸牛II型の不完全な区画
HP:0000377	Abnormality of the pinna	耳介の異常	異常 OR 異常性 OR 奇形|耳介	NA	耳介の異常
HP:0000378	Cupped ear	コップ状耳	推定平均必要量	NA	NA
HP:0000381	Stapes ankylosis	あぶみ骨強直	アブミ骨 OR あぶみ骨|関節強直	NA	Stapes強直症
HP:0000383	Abnormality of periauricular region	耳介前領域の異常	異常 OR 異常性 OR 奇形|領域 OR 区域 OR 部分 OR 地域 OR 地方	NA	耳周囲領域の異常
HP:0000384	Preauricular skin tag	耳介前皮膚肉柱	耳介前|皮膚|タグ OR 目印 OR 標識 OR タグをつける	NA	耳介前肌タグ
HP:0000385	Small earlobe	小さい耳朶	小さい OR 少ない OR 低分子	NA	小さい耳たぶ
HP:0000387	Absent earlobe	耳朶欠損	非存在 OR 欠く OR 欠席	NA	耳たぶがない
HP:0000388	Otitis media	中耳炎	中耳炎	NA	中耳炎
HP:0000389	Chronic otitis media	慢性中耳炎	慢性中耳炎	NA	慢性中耳炎
HP:0000391	Thickened helices	分厚い耳輪	らせん体 OR らせん	NA	肥厚したヘリックス
HP:0000394	Lop ear	垂耳	推定平均必要量	NA	ロープイヤー
HP:0000395	Prominent antihelix	目立つ対耳輪	卓越 OR 突出 OR 顕著	NA	優れたアンチヘリックス
HP:0000396	Overfolded helix	耳輪の過剰な巻き込み	らせん体 OR らせん OR ヘリックス OR マイマイ OR カタツムリ	NA	オーバーフォールドヘリックス
HP:0000399	Prelingual sensorineural hearing impairment	発語前感音難聴	言語修得前|感音性|難聴	感音性聴覚障害	舌前庭感覚聴力障害
HP:0000400	Macrotia	大耳	NA	NA	NA
HP:0000402	Stenosis of the external auditory canal	外耳道狭窄	狭窄 OR 狭窄症|外耳道	NA	外耳道の狭窄
HP:0000403	Recurrent otitis media	反復性中耳炎	反復性 OR 再発性 OR 回帰性 OR 回帰 OR 反回性|中耳炎	NA	再発性中耳炎
HP:0000405	Conductive hearing impairment	伝音難聴	伝導性|難聴	伝導性聴覚障害	伝導性聴力障害
HP:0000407	Sensorineural hearing impairment	感音難聴	感音性|難聴	感音性聴覚障害	感音難聴
HP:0000408	Progressive sensorineural hearing impairment	進行性感音難聴	進行性|感音性|難聴	感音性聴覚障害	プログレッシブ感音難聴
HP:0000410	Mixed hearing impairment	混合性難聴	混合性|難聴	混合性聴覚障害	混合聴力障害
HP:0000411	Protruding ear	耳介聳立	推定平均必要量	NA	突出した耳
HP:0000413	Atresia of the external auditory canal	外耳道閉鎖	閉鎖症 OR 閉鎖|外耳道	NA	外耳道の閉鎖
HP:0000414	Bulbous nose	球状の鼻	球根状 OR 球状|鼻	NA	球根
HP:0000415	Abnormality of the choanae	後鼻孔の異常	異常 OR 異常性 OR 奇形|後鼻孔	NA	choanaeの異常
HP:0000417	Slender nose	細い鼻	細長い|鼻	NA	細い鼻
HP:0000418	Narrow nasal ridge	狭い鼻梁	狭い OR 狭小 OR 細い OR 狭くする OR 制限|鼻 OR 経鼻|堤 OR 隆線	NA	狭い鼻稜
HP:0000419	Abnormality of the nasal septum	鼻中隔の異常	異常 OR 異常性 OR 奇形|鼻中隔	NA	鼻中隔の異常
HP:0000420	Short nasal septum	短い鼻中隔	短い OR 乏しい OR 不足 OR 省略された|鼻中隔	NA	短い鼻中隔
HP:0000421	Epistaxis	鼻出血	鼻出血	NA	NA
HP:0000422	Abnormality of the nasal bridge	鼻梁の異常	異常 OR 異常性 OR 奇形|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	鼻梁の異常
HP:0000426	Prominent nasal bridge	目立つ鼻梁	卓越 OR 突出 OR 顕著|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	有名な鼻橋
HP:0000429	Abnormality of the nasal alae	鼻翼の異常	異常 OR 異常性 OR 奇形|鼻 OR 経鼻	NA	鼻アレルの異常
HP:0000430	Underdeveloped nasal alae	鼻翼未発達	未発達|鼻 OR 経鼻	NA	未開発の鼻腔鏡
HP:0000431	Wide nasal bridge	幅広い鼻梁	広い OR 広範 OR 広大 OR 全体にわたる|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	広い鼻橋
HP:0000433	Abnormality of the nasal mucosa	鼻粘膜の異常	異常 OR 異常性 OR 奇形|鼻粘膜	NA	鼻粘膜の異常
HP:0000434	Nasal mucosa telangiectasia	鼻粘膜毛細血管拡張	鼻粘膜|毛細血管拡張症 OR 毛細血管拡張 OR 末梢血管拡張	NA	鼻腔粘膜毛細血管拡張症
HP:0000436	Abnormality of the nasal tip	鼻尖の異常	異常 OR 異常性 OR 奇形|鼻尖	NA	鼻の先端の異常
HP:0000437	Depressed nasal tip	落ちくぼんだ鼻尖	鼻尖	NA	落ち込んだ鼻の先端
HP:0000444	Convex nasal ridge	凸の鼻梁	凸面|鼻 OR 経鼻|堤 OR 隆線	NA	凸状の鼻稜
HP:0000445	Wide nose	幅広い鼻	広い OR 広範 OR 広大 OR 全体にわたる|鼻	NA	ワイド・ノーズ
HP:0000446	Narrow nasal bridge	狭い鼻梁	狭い OR 狭小 OR 細い OR 狭くする OR 制限|鼻 OR 経鼻|橋 OR ブリッジ OR 橋義歯 OR 架橋	NA	狭い鼻橋
HP:0000447	Pear-shaped nose	洋梨型の鼻	鼻	NA	洋ナシ型の鼻
HP:0000448	Prominent nose	目立つ鼻	卓越 OR 突出 OR 顕著|鼻	NA	著名な鼻
HP:0000451	Triangular nasal tip	三角形の鼻尖	三角形|鼻尖	NA	三角形の鼻の先端
HP:0000452	Choanal stenosis	後鼻孔狭窄	狭窄 OR 狭窄症	NA	狭小狭窄
HP:0000453	Choanal atresia	後鼻孔閉鎖	後鼻孔閉鎖 OR 後鼻孔閉鎖症	後鼻孔閉鎖症	チョナル・アトリシア
HP:0000454	Flared nostrils	鼻孔フレア	鼻孔 OR 外鼻孔	NA	フレアされた鼻孔
HP:0000455	Broad nasal tip	幅広い鼻尖	広い OR 広範 OR ブロード|鼻尖	NA	幅広い鼻の先端
HP:0000456	Bifid nasal tip	二分した鼻尖	二分|鼻尖	NA	ビフィード鼻チップ
HP:0000457	Depressed nasal ridge	落ちくぼんだ鼻梁	鼻 OR 経鼻|堤 OR 隆線	NA	落ち込んだ鼻稜
HP:0000458	Anosmia	無嗅覚	嗅覚脱失 OR 嗅覚消失 OR 無嗅覚症 OR 無嗅覚	嗅覚消失	NA
HP:0000460	Narrow nose	狭い鼻	狭い OR 狭小 OR 細い OR 狭くする OR 制限|鼻	NA	狭い鼻
HP:0000463	Anteverted nares	上向きの鼻孔	鼻孔	NA	裸の鼻孔
HP:0000464	Abnormality of the neck	頸部の異常	異常 OR 異常性 OR 奇形|首 OR 頸部 OR 頚部	NA	首の異常
HP:0000465	Webbed neck	翼状頚	翼状頸 OR 翼状頚	NA	NA
HP:0000466	Limited neck range of motion	頸部運動範囲の制限	制限 OR 限定 OR 有限|首 OR 頸部 OR 頚部|可動域	NA	限定された首の動き範囲
HP:0000467	Neck muscle weakness	頸部筋虚弱	頸筋|弱さ OR 弱いこと OR 欠点 OR 脱力 OR 脱力感	筋力低下	ネック筋肉の衰弱
HP:0000468	Increased adipose tissue around the neck	頸部周囲の脂肪組織増加	脂肪組織|周囲 OR 約|首 OR 頸部 OR 頚部	NA	首周りの脂肪組織の増加
HP:0000470	Short neck	短い頸部	短い OR 乏しい OR 不足 OR 省略された|首 OR 頸部 OR 頚部	NA	ショートネック
HP:0000471	Gastrointestinal angiodysplasia	胃腸血管異形成	胃腸 OR 胃腸管 OR 胃腸管系 OR 消化管 OR 消化器 OR 消化器系|血管形成異常 OR 血管異形成	NA	消化管血管形成術
HP:0000472	Long neck	長い頸部	長い OR 長期 OR 長く OR 久しく OR 望む OR 切望|首 OR 頸部 OR 頚部	NA	ロングネック
HP:0000473	Torticollis	斜頚	斜頸 OR 斜頚 OR 筋性斜頸 OR 筋性斜頚	NA	NA
HP:0000474	Thickened nuchal skin fold	分厚い後部皮膚ヒダ	項部|皮膚|折り畳む OR フォールド OR 折り重ねる OR ?倍の	NA	肥厚した皮膚の襞
HP:0000475	Broad neck	幅広い頸部	広い OR 広範 OR ブロード|首 OR 頸部 OR 頚部	NA	ブロードネック
HP:0000476	Cystic hygroma	水滑性嚢腫	嚢腫 OR 水滑性嚢腫 OR 水滑性嚢胞	NA	嚢胞性湿疹
HP:0000478	Abnormality of the eye	眼の異常	異常 OR 異常性 OR 奇形|眼	NA	目の異常
HP:0000479	Abnormality of the retina	網膜の異常	異常 OR 異常性 OR 奇形|網膜	NA	網膜の異常
HP:0000480	Retinal coloboma	網膜コロボーマ	網膜欠損	欠損症	網膜コロボーマ
HP:0000481	Abnormality of the cornea	角膜の異常	異常 OR 異常性 OR 奇形|角膜	NA	角膜の異常
HP:0000482	Microcornea	小角膜	小角膜	NA	NA
HP:0000483	Astigmatism	乱視	乱視	乱視	乱視
HP:0000484	Hyperopic astigmatism	遠視性乱視	乱視	乱視	遠視性乱視
HP:0000485	Megalocornea	巨大角膜	巨大角膜	NA	NA
HP:0000486	Strabismus	斜視	斜視	斜視	視神経
HP:0000487	Congenital strabismus	先天性斜視	先天性斜視 OR 先天斜視	斜視	先天性斜視
HP:0000488	Retinopathy	網膜症	網膜症	NA	網膜症
HP:0000489	obsolete Abnormality of globe location or size	NA	陳旧性|異常 OR 異常性 OR 奇形|球 OR 眼球 OR 地球|位置 OR 部位|オッズ比|サイズ OR 大きさ	退化	廃止地球の位置またはサイズの異常
HP:0000490	Deeply set eye	落ちくぼんだ眼	深く|セット OR セット OR 設定 OR 固化|眼	NA	深みのある目
HP:0000491	Keratitis	角膜炎	角膜炎	NA	角膜炎
HP:0000492	Abnormality of the eyelid	眼瞼の異常	異常 OR 異常性 OR 奇形|眼瞼	NA	まぶたの異常
HP:0000493	Abnormality of the fovea	中心窩の異常	異常 OR 異常性 OR 奇形|中心窩	NA	中心窩の異常
HP:0000494	Downslanted palpebral fissures	眼瞼裂斜下	眼瞼|亀裂 OR 裂溝 OR 裂	NA	下向きの眼瞼裂
HP:0000495	Recurrent corneal erosions	反復性角膜びらん	再発性角膜びらん	NA	再発性角膜侵食
HP:0000496	Abnormality of eye movement	眼運動の異常	異常 OR 異常性 OR 奇形|眼球運動	NA	眼球運動の異常
HP:0000497	Globe retraction and deviation on abduction	外転による眼球後退と偏位	球 OR 眼球 OR 地球|退縮|偏差 OR 逸脱 OR 異常性 OR 偏向 OR 偏位|外転	NA	アブダクションにおける地球の退縮と偏移
HP:0000498	Blepharitis	眼瞼炎	眼瞼炎	眼瞼炎	NA
HP:0000499	Abnormality of the eyelashes	睫毛の異常	異常 OR 異常性 OR 奇形|睫毛	NA	まつ毛の異常
HP:0000501	Glaucoma	緑内障	緑内障	NA	緑内障
HP:0000502	Abnormality of the conjunctiva	結膜の異常	異常 OR 異常性 OR 奇形|結膜	NA	結膜の異常
HP:0000503	Tortuosity of conjunctival vessels	結膜血管蛇行	蛇行 OR ねじれ|結膜|血管 OR 導管 OR 道管 OR 容器	NA	結膜血管の屈曲
HP:0000504	Abnormality of vision	視覚の異常	異常 OR 異常性 OR 奇形|視覚 OR 視力 OR 展望 OR 先見性	NA	異常の異常
HP:0000505	Visual impairment	視力障害	視力障害	NA	視覚障害
HP:0000506	Telecanthus	内眼角外方偏位	NA	NA	NA
HP:0000508	Ptosis	眼瞼下垂	下垂 OR 眼瞼下垂 OR 下垂症	NA	NA
HP:0000509	Conjunctivitis	結膜炎	結膜炎	結膜炎	結膜炎
